###############
A7,A6,A5,A4,A3,A2,A1,A0,C,Z,EQ,NEG,OVR,SWP,IRQ,ENABLE,REGA-EIN,REGA-EOUT,REGB-EIN,REGB-EOUT,REGC-EIN,REGC-EOUT,REGS1-EIN,REGS1-EOUT,REGS2-EIN,REGS2-EOUT,REGF1-EIN,REGF1-EOUT,REGF2-EIN,REGF2-EOUT,PC-EIN,ROM-EDOUT,MEM-EIN,MEM-EOUT,MEMAL-EIN,MEMAH-EIN,STK-EOUT,ROM-EAOUT,PC-EOUT,RST,S3,S2,S1,S0,P2,P1,P0,PG,IV-EIN,IV-EOUT,SPARE1,SPARE2,SPARE3,SPARE4,INC,HALT
A7,A6,A5,A4,A3,A2,A1,A0,C,Z,EQ,NEG,OVR,SWP,IRQ,ENABLE,REGA-EIN,REGA-EOUT,REGB-EIN,REGB-EOUT,REGC-EIN,REGC-EOUT,REGS1-EIN,REGS1-EOUT,REGS2-EIN,REGS2-EOUT,REGF1-EIN,REGF1-EOUT,REGF2-EIN,REGF2-EOUT,PC-EIN,ROM-EDOUT,MEM-EIN,MEM-EOUT,MEMAL-EIN,MEMAH-EIN,STK-EOUT,ROM-EAOUT,PC-EOUT,RST,S3,S2,S1,S0,P2,P1,P0,PG,IV-EIN,IV-EOUT,SPARE1,SPARE2,SPARE3,SPARE4,INC,HALT
#  96 - MOV A,M0(R)
0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0,0,0 ,0  ,0  ,0  ,0  ,1     ,0       ,1        ,0       ,0        ,0       ,0        ,0        ,0         ,0        ,0         ,0        ,0         ,0        ,0         ,0     ,0        ,1      ,0       ,0        ,0        ,0       ,1        ,0      ,0  ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,1 ,0     ,0      ,0     ,0     ,0     ,0     ,0  ,0
#  97 - MOV A,M1(R)
0 ,1 ,1 ,0 ,0 ,0 ,0 ,1 ,0,0,0 ,0  ,0  ,0  ,0  ,1     ,0       ,1        ,0       ,0        ,0       ,0        ,0        ,0         ,0        ,0         ,0        ,0         ,0        ,0         ,0     ,0        ,1      ,0       ,0        ,0        ,0       ,1        ,0      ,0  ,0 ,0 ,0 ,1 ,0 ,0 ,1 ,1 ,0     ,0      ,0     ,0     ,0     ,0     ,0  ,0
#  98 - MOV A,M2(R)
0 ,1 ,1 ,0 ,0 ,0 ,1 ,0 ,0,0,0 ,0  ,0  ,0  ,0  ,1     ,0       ,1        ,0       ,0        ,0       ,0        ,0        ,0         ,0        ,0         ,0        ,0         ,0        ,0         ,0     ,0        ,1      ,0       ,0        ,0        ,0       ,1        ,0      ,0  ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,1 ,0     ,0      ,0     ,0     ,0     ,0     ,0  ,0
#  99 - MOV A,M3(R)
0 ,1 ,1 ,0 ,0 ,0 ,1 ,1 ,0,0,0 ,0  ,0  ,0  ,0  ,1     ,0       ,1        ,0       ,0        ,0       ,0        ,0        ,0         ,0        ,0         ,0        ,0         ,0        ,0         ,0     ,0        ,1      ,0       ,0        ,0        ,0       ,1        ,0      ,0  ,0 ,0 ,0 ,1 ,0 ,1 ,1 ,1 ,0     ,0      ,0     ,0     ,0     ,0     ,0  ,0
# 100 - MOV A,M4(R)
0 ,1 ,1 ,0 ,0 ,1 ,0 ,0 ,0,0,0 ,0  ,0  ,0  ,0  ,1     ,0       ,1        ,0       ,0        ,0       ,0        ,0        ,0         ,0        ,0         ,0        ,0         ,0        ,0         ,0     ,0        ,1      ,0       ,0        ,0        ,0       ,1        ,0      ,0  ,0 ,0 ,0 ,1 ,1 ,0 ,0 ,1 ,0     ,0      ,0     ,0     ,0     ,0     ,0  ,0
# 101 - MOV A,M5(R)
0 ,1 ,1 ,0 ,0 ,1 ,0 ,1 ,0,0,0 ,0  ,0  ,0  ,0  ,1     ,0       ,1        ,0       ,0        ,0       ,0        ,0        ,0         ,0        ,0         ,0        ,0         ,0        ,0         ,0     ,0        ,1      ,0       ,0        ,0        ,0       ,1        ,0      ,0  ,0 ,0 ,0 ,1 ,1 ,0 ,1 ,1 ,0     ,0      ,0     ,0     ,0     ,0     ,0  ,0
# 102 - MOV A,M6(R)
0 ,1 ,1 ,0 ,0 ,1 ,1 ,0 ,0,0,0 ,0  ,0  ,0  ,0  ,1     ,0       ,1        ,0       ,0        ,0       ,0        ,0        ,0         ,0        ,0         ,0        ,0         ,0        ,0         ,0     ,0        ,1      ,0       ,0        ,0        ,0       ,1        ,0      ,0  ,0 ,0 ,0 ,1 ,1 ,1 ,0 ,1 ,0     ,0      ,0     ,0     ,0     ,0     ,0  ,0
# 103 - MOV A,M7(R)
0 ,1 ,1 ,0 ,0 ,1 ,1 ,1 ,0,0,0 ,0  ,0  ,0  ,0  ,1     ,0       ,1        ,0       ,0        ,0       ,0        ,0        ,0         ,0        ,0         ,0        ,0         ,0        ,0         ,0     ,0        ,1      ,0       ,0        ,0        ,0       ,1        ,0      ,0  ,0 ,0 ,0 ,1 ,1 ,1 ,1 ,1 ,0     ,0      ,0     ,0     ,0     ,0     ,0  ,0
# 104 - MOV M0(R),A
0 ,1 ,1 ,0 ,1 ,0 ,0 ,0 ,0,0,0 ,0  ,0  ,0  ,0  ,1     ,1       ,0        ,0       ,0        ,0       ,0        ,0        ,0         ,0        ,0         ,0        ,0         ,0        ,0         ,0     ,0        ,0      ,1       ,0        ,0        ,0       ,1        ,0      ,0  ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,1 ,0     ,0      ,0     ,0     ,0     ,0     ,0  ,0
# 105 - MOV M1(R),A
0 ,1 ,1 ,0 ,1 ,0 ,0 ,1 ,0,0,0 ,0  ,0  ,0  ,0  ,1     ,1       ,0        ,0       ,0        ,0       ,0        ,0        ,0         ,0        ,0         ,0        ,0         ,0        ,0         ,0     ,0        ,0      ,1       ,0        ,0        ,0       ,1        ,0      ,0  ,0 ,0 ,0 ,1 ,0 ,0 ,1 ,1 ,0     ,0      ,0     ,0     ,0     ,0     ,0  ,0
# 106 - MOV M2(R),A
0 ,1 ,1 ,0 ,1 ,0 ,1 ,0 ,0,0,0 ,0  ,0  ,0  ,0  ,1     ,1       ,0        ,0       ,0        ,0       ,0        ,0        ,0         ,0        ,0         ,0        ,0         ,0        ,0         ,0     ,0        ,0      ,1       ,0        ,0        ,0       ,1        ,0      ,0  ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,1 ,0     ,0      ,0     ,0     ,0     ,0     ,0  ,0
# 107 - MOV M3(R),A
0 ,1 ,1 ,0 ,1 ,0 ,1 ,1 ,0,0,0 ,0  ,0  ,0  ,0  ,1     ,1       ,0        ,0       ,0        ,0       ,0        ,0        ,0         ,0        ,0         ,0        ,0         ,0        ,0         ,0     ,0        ,0      ,1       ,0        ,0        ,0       ,1        ,0      ,0  ,0 ,0 ,0 ,1 ,0 ,1 ,1 ,1 ,0     ,0      ,0     ,0     ,0     ,0     ,0  ,0
# 108 - MOV M4(R),A
0 ,1 ,1 ,0 ,1 ,1 ,0 ,0 ,0,0,0 ,0  ,0  ,0  ,0  ,1     ,1       ,0        ,0       ,0        ,0       ,0        ,0        ,0         ,0        ,0         ,0        ,0         ,0        ,0         ,0     ,0        ,0      ,1       ,0        ,0        ,0       ,1        ,0      ,0  ,0 ,0 ,0 ,1 ,1 ,0 ,0 ,1 ,0     ,0      ,0     ,0     ,0     ,0     ,0  ,0
# 109 - MOV M5(R),A
0 ,1 ,1 ,0 ,1 ,1 ,0 ,1 ,0,0,0 ,0  ,0  ,0  ,0  ,1     ,1       ,0        ,0       ,0        ,0       ,0        ,0        ,0         ,0        ,0         ,0        ,0         ,0        ,0         ,0     ,0        ,0      ,1       ,0        ,0        ,0       ,1        ,0      ,0  ,0 ,0 ,0 ,1 ,1 ,0 ,1 ,1 ,0     ,0      ,0     ,0     ,0     ,0     ,0  ,0
# 110 - MOV M6(R),A
0 ,1 ,1 ,0 ,1 ,1 ,1 ,0 ,0,0,0 ,0  ,0  ,0  ,0  ,1     ,1       ,0        ,0       ,0        ,0       ,0        ,0        ,0         ,0        ,0         ,0        ,0         ,0        ,0         ,0     ,0        ,0      ,1       ,0        ,0        ,0       ,1        ,0      ,0  ,0 ,0 ,0 ,1 ,1 ,1 ,0 ,1 ,0     ,0      ,0     ,0     ,0     ,0     ,0  ,0
# 111 - MOV M7(R),A
0 ,1 ,1 ,0 ,1 ,1 ,1 ,1 ,0,0,0 ,0  ,0  ,0  ,0  ,1     ,1       ,0        ,0       ,0        ,0       ,0        ,0        ,0         ,0        ,0         ,0        ,0         ,0        ,0         ,0     ,0        ,0      ,1       ,0        ,0        ,0       ,1        ,0      ,0  ,0 ,0 ,0 ,1 ,1 ,1 ,1 ,1 ,0     ,0      ,0     ,0     ,0     ,0     ,0  ,0
# 112 - MOV B,M0(R)
0 ,1 ,1 ,1 ,0 ,0 ,0 ,0 ,0,0,0 ,0  ,0  ,0  ,0  ,1     ,0       ,0        ,0       ,1        ,0       ,0        ,0        ,0         ,0        ,0         ,0        ,0         ,0        ,0         ,0     ,0        ,1      ,0       ,0        ,0        ,0       ,1        ,0      ,0  ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,1 ,0     ,0      ,0     ,0     ,0     ,0     ,0  ,0
# 113 - MOV B,M1(R)
0 ,1 ,1 ,1 ,0 ,0 ,0 ,1 ,0,0,0 ,0  ,0  ,0  ,0  ,1     ,0       ,0        ,0       ,1        ,0       ,0        ,0        ,0         ,0        ,0         ,0        ,0         ,0        ,0         ,0     ,0        ,1      ,0       ,0        ,0        ,0       ,1        ,0      ,0  ,0 ,0 ,0 ,1 ,0 ,0 ,1 ,1 ,0     ,0      ,0     ,0     ,0     ,0     ,0  ,0
# 114 - MOV B,M2(R)
0 ,1 ,1 ,1 ,0 ,0 ,1 ,0 ,0,0,0 ,0  ,0  ,0  ,0  ,1     ,0       ,0        ,0       ,1        ,0       ,0        ,0        ,0         ,0        ,0         ,0        ,0         ,0        ,0         ,0     ,0        ,1      ,0       ,0        ,0        ,0       ,1        ,0      ,0  ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,1 ,0     ,0      ,0     ,0     ,0     ,0     ,0  ,0
# 115 - MOV B,M3(R)
0 ,1 ,1 ,1 ,0 ,0 ,1 ,1 ,0,0,0 ,0  ,0  ,0  ,0  ,1     ,0       ,0        ,0       ,1        ,0       ,0        ,0        ,0         ,0        ,0         ,0        ,0         ,0        ,0         ,0     ,0        ,1      ,0       ,0        ,0        ,0       ,1        ,0      ,0  ,0 ,0 ,0 ,1 ,0 ,1 ,1 ,1 ,0     ,0      ,0     ,0     ,0     ,0     ,0  ,0
# 116 - MOV B,M4(R)
0 ,1 ,1 ,1 ,0 ,1 ,0 ,0 ,0,0,0 ,0  ,0  ,0  ,0  ,1     ,0       ,0        ,0       ,1        ,0       ,0        ,0        ,0         ,0        ,0         ,0        ,0         ,0        ,0         ,0     ,0        ,1      ,0       ,0        ,0        ,0       ,1        ,0      ,0  ,0 ,0 ,0 ,1 ,1 ,0 ,0 ,1 ,0     ,0      ,0     ,0     ,0     ,0     ,0  ,0
# 117 - MOV B,M5(R)
0 ,1 ,1 ,1 ,0 ,1 ,0 ,1 ,0,0,0 ,0  ,0  ,0  ,0  ,1     ,0       ,0        ,0       ,1        ,0       ,0        ,0        ,0         ,0        ,0         ,0        ,0         ,0        ,0         ,0     ,0        ,1      ,0       ,0        ,0        ,0       ,1        ,0      ,0  ,0 ,0 ,0 ,1 ,1 ,0 ,1 ,1 ,0     ,0     ,0      ,0     ,0     ,0     ,0  ,0
# 118 - MOV B,M6(R)
0 ,1 ,1 ,1 ,0 ,1 ,1 ,0 ,0,0,0 ,0  ,0  ,0  ,0  ,1     ,0       ,0        ,0       ,1        ,0       ,0        ,0        ,0         ,0        ,0         ,0        ,0         ,0        ,0         ,0     ,0        ,1      ,0       ,0        ,0        ,0       ,1        ,0      ,0  ,0 ,0 ,0 ,1 ,1 ,1 ,0 ,1 ,0     ,0     ,0      ,0     ,0     ,0     ,0  ,0
# 119 - MOV B,M7(R)
0 ,1 ,1 ,1 ,0 ,1 ,1 ,1 ,0,0,0 ,0  ,0  ,0  ,0  ,1     ,0       ,0        ,0       ,1        ,0       ,0        ,0        ,0         ,0        ,0         ,0        ,0         ,0        ,0         ,0     ,0        ,1      ,0       ,0        ,0        ,0       ,1        ,0      ,0  ,0 ,0 ,0 ,1 ,1 ,1 ,1 ,1 ,0     ,0     ,0      ,0     ,0     ,0     ,0  ,0
# 120 - MOV M0(R),B
0 ,1 ,1 ,1 ,1 ,0 ,0 ,0 ,0,0,0 ,0  ,0  ,0  ,0  ,1     ,0       ,0        ,1       ,0        ,0       ,0        ,0        ,0         ,0        ,0         ,0        ,0         ,0        ,0         ,0     ,0        ,0      ,1       ,0        ,0        ,0       ,1        ,0      ,0  ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,1 ,0     ,0     ,0      ,0     ,0     ,0     ,0  ,0
# 121 - MOV M1(R),B
0 ,1 ,1 ,1 ,1 ,0 ,0 ,1 ,0,0,0 ,0  ,0  ,0  ,0  ,1     ,0       ,0        ,1       ,0        ,0       ,0        ,0        ,0         ,0        ,0         ,0        ,0         ,0        ,0         ,0     ,0        ,0      ,1       ,0        ,0        ,0       ,1        ,0      ,0  ,0 ,0 ,0 ,1 ,0 ,0 ,1 ,1 ,0     ,0     ,0      ,0     ,0     ,0     ,0  ,0
# 122 - MOV M2(R),B
0 ,1 ,1 ,1 ,1 ,0 ,1 ,0 ,0,0,0 ,0  ,0  ,0  ,0  ,1     ,0       ,0        ,1       ,0        ,0       ,0        ,0        ,0         ,0        ,0         ,0        ,0         ,0        ,0         ,0     ,0        ,0      ,1       ,0        ,0        ,0       ,1        ,0      ,0  ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,1 ,0     ,0     ,0      ,0     ,0     ,0     ,0  ,0
# 123 - MOV M3(R),B
0 ,1 ,1 ,1 ,1 ,0 ,1 ,1 ,0,0,0 ,0  ,0  ,0  ,0  ,1     ,0       ,0        ,1       ,0        ,0       ,0        ,0        ,0         ,0        ,0         ,0        ,0         ,0        ,0         ,0     ,0        ,0      ,1       ,0        ,0        ,0       ,1        ,0      ,0  ,0 ,0 ,0 ,1 ,0 ,1 ,1 ,1 ,0     ,0     ,0      ,0     ,0     ,0     ,0  ,0
# 124 - MOV M4(R),B
0 ,1 ,1 ,1 ,1 ,1 ,0 ,0 ,0,0,0 ,0  ,0  ,0  ,0  ,1     ,0       ,0        ,1       ,0        ,0       ,0        ,0        ,0         ,0        ,0         ,0        ,0         ,0        ,0         ,0     ,0        ,0      ,1       ,0        ,0        ,0       ,1        ,0      ,0  ,0 ,0 ,0 ,1 ,1 ,0 ,0 ,1 ,0     ,0     ,0      ,0     ,0     ,0     ,0  ,0
# 125 - MOV M5(R),B
0 ,1 ,1 ,1 ,1 ,1 ,0 ,1 ,0,0,0 ,0  ,0  ,0  ,0  ,1     ,0       ,0        ,1       ,0        ,0       ,0        ,0        ,0         ,0        ,0         ,0        ,0         ,0        ,0         ,0     ,0        ,0      ,1       ,0        ,0        ,0       ,1        ,0      ,0  ,0 ,0 ,0 ,1 ,1 ,0 ,1 ,1 ,0     ,0     ,0      ,0     ,0     ,0     ,0  ,0
# 126 - MOV M6(R),B
0 ,1 ,1 ,1 ,1 ,1 ,1 ,0 ,0,0,0 ,0  ,0  ,0  ,0  ,1     ,0       ,0        ,1       ,0        ,0       ,0        ,0        ,0         ,0        ,0         ,0        ,0         ,0        ,0         ,0     ,0        ,0      ,1       ,0        ,0        ,0       ,1        ,0      ,0  ,0 ,0 ,0 ,1 ,1 ,1 ,0 ,1 ,0     ,0     ,0      ,0     ,0     ,0     ,0  ,0
# 127 - MOV M7(R),B
0 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,0,0,0 ,0  ,0  ,0  ,0  ,1     ,0       ,0        ,1       ,0        ,0       ,0        ,0        ,0         ,0        ,0         ,0        ,0         ,0        ,0         ,0     ,0        ,0      ,1      ,0         ,0        ,0       ,1        ,0      ,0  ,0 ,0 ,0 ,1 ,1 ,1 ,1 ,1 ,0     ,0     ,0      ,0     ,0     ,0     ,0  ,0
###############

JMP R,128,10000000,80,Jump to address using value held in current ROM address,ROM,PC,0x0,0xC0,0x0,0x6,0x0,,,,,,,,,,,,,,,1,1,,,,,,,,,0,1,0,1,,,,,,,,,,,
JMP A,129,10000001,81,Jump to address from REG-A,REG-A,PC,0x2,0x40,0x0,0x6,0x0,,1,,,,,,,,,,,,,1,,,,,,,,,,0,1,0,1,,,,,,,,,,,
JMP B,130,10000010,82,Jump to address from REG-B,REG-B,PC,0x8,0x40,0x0,0x6,0x0,,,,1,,,,,,,,,,,1,,,,,,,,,,0,1,0,1,,,,,,,,,,,
JMP C,131,10000011,83,Jump to address from REG-C,REG-C,PC,0x20,0x40,0x0,0x6,0x0,,,,,,1,,,,,,,,,1,,,,,,,,,,0,1,0,1,,,,,,,,,,,
# 132 - UNUSED
,132,10000100,0,0,0 ,0 ,0   ,0  ,0  ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# 133 - UNUSED
,133,10000101,0,0,0 ,0 ,0   ,0  ,0  ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# 134 - UNUSED
,134,10000110,0,0,0 ,0 ,0   ,0  ,0  ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# 135 - UNUSED
,135,10000111,0,0,0 ,0 ,0   ,0  ,0  ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# 136 - UNUSED
,136,10001000,0,0,0 ,0 ,0   ,0  ,0  ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# 137 - UNUSED
,137,10001001,0,0,0 ,0 ,0   ,0  ,0  ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# 138 - UNUSED
,138,10001010,0,0,0 ,0 ,0   ,0  ,0  ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# 139 - UNUSED
,139,10001011,0,0,0 ,0 ,0   ,0  ,0  ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# 140 - UNUSED
,140,10001100,0,0,0 ,0 ,0   ,0  ,0  ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# 141 - UNUSED
,141,10001101,0,0,0 ,0 ,0   ,0  ,0  ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# 142 - UNUSED
,142,10001110,0,0,0 ,0 ,0   ,0  ,0  ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# 143 - UNUSED
,143,10001111,0,0,0 ,0 ,0   ,0  ,0  ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

###############
A7,A6,A5,A4,A3,A2,A1,A0,C,Z,EQ,NEG,OVR,SWP,IRQ,ENABLE,REGA-EIN,REGA-EOUT,REGB-EIN,REGB-EOUT,REGC-EIN,REGC-EOUT,REGS1-EIN,REGS1-EOUT,REGS2-EIN,REGS2-EOUT,REGF1-EIN,REGF1-EOUT,REGF2-EIN,REGF2-EOUT,PC-EIN,ROM-EDOUT,MEM-EIN,MEM-EOUT,MEMAL-EIN,MEMAH-EIN,STK-EOUT,ROM-EAOUT,PC-EOUT,RST,S3,S2,S1,S0,P2,P1,P0,PG,IV-EIN,IV-EOUT,SPARE1,SPARE2,SPARE3,SPARE4,INC,HALT
# 144 - RTN - Return from subroutine
1 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0,0,0 ,0 ,0   ,0  ,0  ,1     ,0       ,0        ,0       ,0        ,0       ,0        ,0        ,0         ,0        ,0         ,0        ,0         ,0        ,0         ,1     ,0        ,0      ,1       ,0        ,0        ,1       ,0        ,0      ,0  ,0 ,0 ,1 ,1 ,0 ,0 ,1 ,1 ,0     ,0      ,0     ,0     ,0     ,0     ,0  ,0	
# 145 - PUSH A - Push REG-A to stack
1 ,0 ,0 ,1 ,0 ,0 ,0 ,1 ,0,0,0 ,0 ,0   ,0  ,0  ,1     ,0       ,1        ,0       ,0        ,0       ,0        ,0        ,0         ,0        ,0         ,0        ,0         ,0        ,0         ,0     ,0        ,0      ,0       ,0        ,0        ,1       ,0        ,0      ,0  ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,1 ,0     ,0      ,0     ,0     ,0     ,0     ,0  ,0
# 146 - POP A - Pop stack to REG-A
1 ,0 ,0 ,1 ,0 ,0 ,1 ,0 ,0,0,0 ,0 ,0   ,0  ,0  ,1     ,1       ,0        ,0       ,0        ,0       ,0        ,0        ,0         ,0        ,0         ,0        ,0         ,0        ,0         ,0     ,0        ,0      ,0       ,0        ,0        ,1       ,0        ,0      ,0  ,0 ,1 ,0 ,1 ,0 ,0 ,1 ,1 ,0     ,0      ,0     ,0     ,0     ,0     ,0  ,0
# 147 - PUSH B - Push REG-B to stack
1 ,0 ,0 ,1 ,0 ,0 ,1 ,1 ,0,0,0 ,0 ,0   ,0  ,0  ,1     ,0       ,0        ,0       ,1        ,0       ,0        ,0        ,0         ,0        ,0         ,0        ,0         ,0        ,0         ,0     ,0        ,0      ,0       ,0        ,0        ,1       ,0        ,0      ,0  ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,1 ,0     ,0      ,0     ,0     ,0     ,0     ,0  ,0
# 148 - POP B - Pop stack to REG-B
1 ,0 ,0 ,1 ,0 ,1 ,0 ,0 ,0,0,0 ,0 ,0   ,0  ,0  ,1     ,0       ,0        ,1       ,0        ,0       ,0        ,0        ,0         ,0        ,0         ,0        ,0         ,0        ,0         ,0     ,0        ,0      ,0       ,0        ,0        ,1       ,0        ,0      ,0  ,0 ,1 ,0 ,1 ,0 ,0 ,1 ,1 ,0     ,0      ,0     ,0     ,0     ,0     ,0  ,0
# 149 - PUSH C - Push REG-C to stack
1 ,0 ,0 ,1 ,0 ,1 ,0 ,1 ,0,0,0 ,0 ,0   ,0  ,0  ,1     ,0       ,0        ,0       ,0        ,0       ,1        ,0        ,0         ,0        ,0         ,0        ,0         ,0        ,0         ,0     ,0        ,0      ,0       ,0        ,0        ,1       ,0        ,0      ,0  ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,1 ,0     ,0      ,0     ,0     ,0     ,0     ,0  ,0
# 150 - PUSH F1 - Push REG-F1 to stack
1 ,0 ,0 ,1 ,0 ,1 ,1 ,0 ,0,0,0 ,0 ,0   ,0  ,0  ,1     ,0       ,0        ,0       ,0        ,0       ,0        ,0        ,0         ,0        ,0         ,0        ,1         ,0        ,0         ,0     ,0        ,0      ,0       ,0        ,0        ,1       ,0        ,0      ,0  ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,1 ,0     ,0      ,0     ,0     ,0     ,0     ,0  ,0
# 151 - PUSH F2 - Push REG-F2 to stack
1 ,0 ,0 ,1 ,0 ,1 ,1 ,1 ,0,0,0 ,0 ,0   ,0  ,0  ,1     ,0       ,0        ,0       ,0        ,0       ,0        ,0        ,0         ,0        ,0         ,0        ,0         ,0        ,1         ,0     ,0        ,0      ,0       ,0        ,0        ,1       ,0        ,0      ,0  ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,1 ,0     ,0      ,0     ,0     ,0     ,0     ,0  ,0
# 152 - POP S1 - POP stack to REG-S1
1 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,0,0,0 ,0 ,0   ,0  ,0  ,1     ,0       ,0        ,0       ,0        ,0       ,0        ,1        ,0         ,0        ,0         ,0        ,0         ,0        ,0         ,0     ,0        ,0      ,0       ,0        ,0        ,1       ,0        ,0      ,0  ,0 ,1 ,0 ,1 ,0 ,0 ,1 ,1 ,0     ,0      ,0     ,0     ,0     ,0     ,0  ,0
# 153 - POP S2 - Pop stack to REG-S2
1 ,0 ,0 ,1 ,1 ,0 ,0 ,1 ,0,0,0 ,0 ,0   ,0  ,0  ,1     ,0       ,0        ,0       ,0        ,0       ,0        ,0        ,0         ,1        ,0         ,0        ,0         ,0        ,0         ,0     ,0        ,0      ,0       ,0        ,0        ,1       ,0        ,0      ,0  ,0 ,1 ,0 ,1 ,0 ,0 ,1 ,1 ,0     ,0      ,0     ,0     ,0     ,0     ,0  ,0
# 154 - PUSH PC
1 ,0 ,0 ,1 ,1 ,0 ,1 ,0 ,0,0,0 ,0 ,0   ,0  ,0  ,1     ,0       ,0        ,0       ,0        ,0       ,0        ,0        ,0         ,0        ,0         ,0        ,0         ,0        ,0         ,0     ,0        ,0      ,0       ,0        ,0        ,1       ,0        ,1      ,0  ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,1 ,0     ,0      ,0     ,0     ,0     ,0     ,0  ,0
# 155 - UNUSED
1 ,0 ,0 ,1 ,1 ,0 ,1 ,1 ,0,0,0 ,0  ,0  ,0  ,0  ,1     ,0       ,0        ,0       ,0        ,0       ,0        ,0        ,0         ,0         ,0        ,0        ,0         ,0        ,0         ,0     ,0        ,0      ,0       ,0        ,0        ,0       ,0        ,0      ,0  ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0     ,0      ,0     ,0     ,0     ,0     ,0  ,0
# 156 - UNUSED
1 ,0 ,0 ,1 ,1 ,1 ,0 ,0 ,0,0,0 ,0  ,0  ,0  ,0  ,1     ,0       ,0        ,0       ,0        ,0       ,0        ,0        ,0         ,0         ,0        ,0        ,0         ,0        ,0         ,0     ,0        ,0      ,0       ,0        ,0        ,0       ,0        ,0      ,0  ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0     ,0      ,0     ,0     ,0     ,0     ,0  ,0
# 157 - UNUSED
1 ,0 ,0 ,1 ,1 ,1 ,0 ,1 ,0,0,0 ,0  ,0  ,0  ,0  ,1     ,0       ,0        ,0       ,0        ,0       ,0        ,0        ,0         ,0         ,0        ,0        ,0         ,0        ,0         ,0     ,0        ,0      ,0       ,0        ,0        ,0       ,0        ,0      ,0  ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0     ,0      ,0     ,0     ,0     ,0     ,0  ,0
# 158 - UNUSED
1 ,0 ,0 ,1 ,1 ,1 ,1 ,0 ,0,0,0 ,0  ,0  ,0  ,0  ,1     ,0       ,0        ,0       ,0        ,0       ,0        ,0        ,0         ,0         ,0        ,0        ,0         ,0        ,0         ,0     ,0        ,0      ,0       ,0        ,0        ,0       ,0        ,0      ,0  ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0     ,0      ,0     ,0     ,0     ,0     ,0  ,0
# 159 - UNUSED
1 ,0 ,0 ,1 ,1 ,1 ,1 ,1 ,0,0,0 ,0  ,0  ,0  ,0  ,1     ,0       ,0        ,0       ,0        ,0       ,0        ,0        ,0         ,0         ,0        ,0        ,0         ,0        ,0         ,0     ,0        ,0      ,0       ,0        ,0        ,0       ,0        ,0      ,0  ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0     ,0      ,0     ,0     ,0     ,0     ,0  ,0

###############
A7,A6,A5,A4,A3,A2,A1,A0,C,Z,EQ,NEG,OVR,SWP,IRQ,ENABLE,REGA-EIN,REGA-EOUT,REGB-EIN,REGB-EOUT,REGC-EIN,REGC-EOUT,REGS1-EIN,REGS1-EOUT,REGS2-EIN,REGS2-EOUT,REGF1-EIN,REGF1-EOUT,REGF2-EIN,REGF2-EOUT,PC-EIN,ROM-EDOUT,MEM-EIN,MEM-EOUT,MEMAL-EIN,MEMAH-EIN,STK-EOUT,ROM-EAOUT,PC-EOUT,RST,S3,S2,S1,S0,P2,P1,P0,PG,IV-EIN,IV-EOUT,SPARE1,SPARE2,SPARE3,SPARE4,INC,HALT
# 160 - EXE - Execute ALU function - After the REG-C, REG-F1 and REG-F2 will contain results
